bsk_id,bsk_name_x,block_mun_id,service_id,usage_count,unique_customers,service_name,rank_in_block
51,CHANCHAL SDO,136,233,144,124,Apply - Driving Licence,4
51,CHANCHAL SDO,136,484,110,89,eChallan,5
51,CHANCHAL SDO,136,155,101,92,Apply - Submission of Form for Electoral Roll,6
52,SADAR SDO,407,233,924,788,Apply - Driving Licence,1
52,SADAR SDO,407,368,923,758,Application for applying learners licence,2
52,SADAR SDO,407,199,557,267,Apply - Payment of WBSEDCL Electricity Bill,3
52,SADAR SDO,407,234,458,381,Apply - Renewal of Driving Licence,4
52,SADAR SDO,407,6,392,348,Caste Certificate,5
52,SADAR SDO,407,22,310,225,Apply - Land Revenue (Khajna),6
53,DOMKAL SDO,412,470,810,154,Payment - e-Payment Stamp Duty & Registration Fees,1
53,DOMKAL SDO,412,199,552,219,Apply - Payment of WBSEDCL Electricity Bill,2
53,DOMKAL SDO,412,155,68,55,Apply - Submission of Form for Electoral Roll,3
53,DOMKAL SDO,412,6,56,54,Caste Certificate,4
53,DOMKAL SDO,412,425,39,17,Search - Payment of Tax (MV),5
53,DOMKAL SDO,412,368,32,29,Application for applying learners licence,6
54,JANGIPUR SDO,413,233,1254,1177,Apply - Driving Licence,1
54,JANGIPUR SDO,413,368,1028,972,Application for applying learners licence,2
54,JANGIPUR SDO,413,6,583,545,Caste Certificate,3
54,JANGIPUR SDO,413,2,230,204,Application for Aikyasree Scholarship,4
54,JANGIPUR SDO,413,22,227,205,Apply - Land Revenue (Khajna),5
54,JANGIPUR SDO,413,4,205,196,Application for Income Certificates,6
55,KANDI SDO,415,6,966,850,Caste Certificate,1
55,KANDI SDO,415,199,220,115,Apply - Payment of WBSEDCL Electricity Bill,2
55,KANDI SDO,415,155,111,99,Apply - Submission of Form for Electoral Roll,3
55,KANDI SDO,415,128,69,59,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
55,KANDI SDO,415,127,67,56,Search - Application Status of Digital Ration Card Application,5
55,KANDI SDO,415,352,64,59,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
56,BERHAMPORE SDO,410,199,732,352,Apply - Payment of WBSEDCL Electricity Bill,1
56,BERHAMPORE SDO,410,22,339,261,Apply - Land Revenue (Khajna),2
56,BERHAMPORE SDO,410,4,124,101,Application for Income Certificates,3
56,BERHAMPORE SDO,410,352,77,64,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
56,BERHAMPORE SDO,410,169,69,53,Apply - ROR Application ,5
56,BERHAMPORE SDO,410,356,67,47,Search - Regenerate Receipt of WBSEDCL,6
57,LALBAG SDO,416,22,389,378,Apply - Land Revenue (Khajna),1
57,LALBAG SDO,416,199,386,307,Apply - Payment of WBSEDCL Electricity Bill,2
57,LALBAG SDO,416,6,271,264,Caste Certificate,3
57,LALBAG SDO,416,267,204,201,Info - Old Age Pension Scheme,4
57,LALBAG SDO,416,165,197,196,Apply - Yuvashree Scheme Application ,5
57,LALBAG SDO,416,151,124,124,Apply - Local Residence (Domicile) Certificate,6
58,KALYANI SDO,422,425,433,394,Search - Payment of Tax (MV),1
58,KALYANI SDO,422,369,237,207,Status - Application of Learners Licence,2
58,KALYANI SDO,422,199,183,61,Apply - Payment of WBSEDCL Electricity Bill,3
58,KALYANI SDO,422,155,164,151,Apply - Submission of Form for Electoral Roll,4
58,KALYANI SDO,422,484,114,108,eChallan,5
58,KALYANI SDO,422,156,51,49,Apply - Verification of Electoral Roll Online,6
59,KRISHNAGAR SADAR SDO,423,470,800,161,Payment - e-Payment Stamp Duty & Registration Fees,1
59,KRISHNAGAR SADAR SDO,423,22,416,328,Apply - Land Revenue (Khajna),2
59,KRISHNAGAR SADAR SDO,423,199,355,143,Apply - Payment of WBSEDCL Electricity Bill,3
59,KRISHNAGAR SADAR SDO,423,171,139,76,Apply - Map Service,4
59,KRISHNAGAR SADAR SDO,423,6,134,129,Caste Certificate,5
59,KRISHNAGAR SADAR SDO,423,155,110,96,Apply - Submission of Form for Electoral Roll,6
60,RANAGHAT SDO,425,199,465,49,Apply - Payment of WBSEDCL Electricity Bill,1
60,RANAGHAT SDO,425,6,301,285,Caste Certificate,2
60,RANAGHAT SDO,425,470,110,18,Payment - e-Payment Stamp Duty & Registration Fees,3
60,RANAGHAT SDO,425,155,53,18,Apply - Submission of Form for Electoral Roll,4
60,RANAGHAT SDO,425,352,48,19,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
60,RANAGHAT SDO,425,22,47,45,Apply - Land Revenue (Khajna),6
61,TEHATTA SDO,179,155,2014,1324,Apply - Submission of Form for Electoral Roll,1
61,TEHATTA SDO,179,6,1313,1116,Caste Certificate,2
61,TEHATTA SDO,179,156,1060,712,Apply - Verification of Electoral Roll Online,3
61,TEHATTA SDO,179,199,791,563,Apply - Payment of WBSEDCL Electricity Bill,4
61,TEHATTA SDO,179,406,291,275,Apply- Addition of New Member after Receiving Card (Form  A),5
61,TEHATTA SDO,179,352,263,225,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
62,SDO BARASAT,428,6,739,689,Caste Certificate,1
62,SDO BARASAT,428,4,440,420,Application for Income Certificates,2
62,SDO BARASAT,428,199,332,187,Apply - Payment of WBSEDCL Electricity Bill,3
62,SDO BARASAT,428,22,269,250,Apply - Land Revenue (Khajna),4
62,SDO BARASAT,428,151,224,209,Apply - Local Residence (Domicile) Certificate,5
62,SDO BARASAT,428,267,179,166,Info - Old Age Pension Scheme,6
63,SDO BARRACKPORE,434,368,33,12,Application for applying learners licence,1
63,SDO BARRACKPORE,434,4,25,8,Application for Income Certificates,2
63,SDO BARRACKPORE,434,234,24,7,Apply - Renewal of Driving Licence,3
63,SDO BARRACKPORE,434,233,11,6,Apply - Driving Licence,4
63,SDO BARRACKPORE,434,6,4,1,Caste Certificate,5
63,SDO BARRACKPORE,434,354,4,3,Payment - Electricity Bill of CESC,5
63,SDO BARRACKPORE,434,199,2,2,Apply - Payment of WBSEDCL Electricity Bill,6
65,SDO BANGAON,437,408,626,596,Search - Status of Application of Swasthya Sathi Card,1
65,SDO BANGAON,437,267,522,465,Info - Old Age Pension Scheme,2
65,SDO BANGAON,437,156,376,355,Apply - Verification of Electoral Roll Online,3
65,SDO BANGAON,437,6,362,347,Caste Certificate,4
65,SDO BANGAON,437,199,202,90,Apply - Payment of WBSEDCL Electricity Bill,5
65,SDO BANGAON,437,155,145,129,Apply - Submission of Form for Electoral Roll,6
66,ASANSOL SUB-DIVISION,456,470,1333,374,Payment - e-Payment Stamp Duty & Registration Fees,1
66,ASANSOL SUB-DIVISION,456,199,643,338,Apply - Payment of WBSEDCL Electricity Bill,2
66,ASANSOL SUB-DIVISION,456,6,517,481,Caste Certificate,3
66,ASANSOL SUB-DIVISION,456,22,286,244,Apply - Land Revenue (Khajna),4
66,ASANSOL SUB-DIVISION,456,155,189,181,Apply - Submission of Form for Electoral Roll,5
66,ASANSOL SUB-DIVISION,456,242,145,108,Apply - Payment of Municipal & Corporation Tax,6
67,DURGAPUR SUB-DIVISION,458,1,1871,1079,Search - Application Status of Kanyasree Prakalpa,1
67,DURGAPUR SUB-DIVISION,458,155,850,725,Apply - Submission of Form for Electoral Roll,2
67,DURGAPUR SUB-DIVISION,458,156,824,716,Apply - Verification of Electoral Roll Online,3
67,DURGAPUR SUB-DIVISION,458,484,178,174,eChallan,4
67,DURGAPUR SUB-DIVISION,458,199,127,57,Apply - Payment of WBSEDCL Electricity Bill,5
67,DURGAPUR SUB-DIVISION,458,126,41,39,Apply - New Digital Ration Card,6
68,GHATAL SDO,461,199,552,220,Apply - Payment of WBSEDCL Electricity Bill,1
68,GHATAL SDO,461,6,93,84,Caste Certificate,2
68,GHATAL SDO,461,4,86,79,Application for Income Certificates,3
68,GHATAL SDO,461,151,52,51,Apply - Local Residence (Domicile) Certificate,4
68,GHATAL SDO,461,128,44,34,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
68,GHATAL SDO,461,155,38,36,Apply - Submission of Form for Electoral Roll,6
69,KHARAGPUR SDO,462,22,506,340,Apply - Land Revenue (Khajna),1
69,KHARAGPUR SDO,462,199,165,101,Apply - Payment of WBSEDCL Electricity Bill,2
69,KHARAGPUR SDO,462,6,102,89,Caste Certificate,3
69,KHARAGPUR SDO,462,155,96,88,Apply - Submission of Form for Electoral Roll,4
69,KHARAGPUR SDO,462,151,58,50,Apply - Local Residence (Domicile) Certificate,5
69,KHARAGPUR SDO,462,4,40,39,Application for Income Certificates,6
70,MEDINIPUR SDO,465,358,516,358,Search - Download of e-Ration Card,1
70,MEDINIPUR SDO,465,6,198,183,Caste Certificate,2
70,MEDINIPUR SDO,465,126,192,161,Apply - New Digital Ration Card,3
70,MEDINIPUR SDO,465,199,179,95,Apply - Payment of WBSEDCL Electricity Bill,4
70,MEDINIPUR SDO,465,22,132,107,Apply - Land Revenue (Khajna),5
70,MEDINIPUR SDO,465,127,57,47,Search - Application Status of Digital Ration Card Application,6
71,KALNA SDO,470,6,3623,1029,Caste Certificate,1
71,KALNA SDO,470,151,1497,483,Apply - Local Residence (Domicile) Certificate,2
71,KALNA SDO,470,408,1414,458,Search - Status of Application of Swasthya Sathi Card,3
71,KALNA SDO,470,4,1327,360,Application for Income Certificates,4
71,KALNA SDO,470,128,1257,318,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
71,KALNA SDO,470,155,993,357,Apply - Submission of Form for Electoral Roll,6
72,KATWA SDO,471,22,1865,570,Apply - Land Revenue (Khajna),1
72,KATWA SDO,471,199,1127,304,Apply - Payment of WBSEDCL Electricity Bill,2
72,KATWA SDO,471,155,948,226,Apply - Submission of Form for Electoral Roll,3
72,KATWA SDO,471,4,923,422,Application for Income Certificates,4
72,KATWA SDO,471,151,797,424,Apply - Local Residence (Domicile) Certificate,5
72,KATWA SDO,471,156,604,170,Apply - Verification of Electoral Roll Online,6
73,SADAR NORTH SDO,467,4,1617,565,Application for Income Certificates,1
73,SADAR NORTH SDO,467,155,1321,822,Apply - Submission of Form for Electoral Roll,2
73,SADAR NORTH SDO,467,151,926,423,Apply - Local Residence (Domicile) Certificate,3
73,SADAR NORTH SDO,467,199,686,163,Apply - Payment of WBSEDCL Electricity Bill,4
73,SADAR NORTH SDO,467,6,570,367,Caste Certificate,5
73,SADAR NORTH SDO,467,352,432,257,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
74,BURDWAN CENTRAL CO-OPERATIVE BANK LTD. BSK,467,119,3636,382,Payment - Tax or Fees,1
74,BURDWAN CENTRAL CO-OPERATIVE BANK LTD. BSK,467,199,1772,540,Apply - Payment of WBSEDCL Electricity Bill,2
74,BURDWAN CENTRAL CO-OPERATIVE BANK LTD. BSK,467,155,1760,309,Apply - Submission of Form for Electoral Roll,3
74,BURDWAN CENTRAL CO-OPERATIVE BANK LTD. BSK,467,22,1671,342,Apply - Land Revenue (Khajna),4
74,BURDWAN CENTRAL CO-OPERATIVE BANK LTD. BSK,467,156,1547,308,Apply - Verification of Electoral Roll Online,5
74,BURDWAN CENTRAL CO-OPERATIVE BANK LTD. BSK,467,244,1135,216,Search - e-Services Information of Municipal / Urban services,6
75,CONTAI SDO,473,368,1525,798,Application for applying learners licence,1
75,CONTAI SDO,473,233,1370,414,Apply - Driving Licence,2
75,CONTAI SDO,473,484,828,358,eChallan,3
75,CONTAI SDO,473,199,523,154,Apply - Payment of WBSEDCL Electricity Bill,4
75,CONTAI SDO,473,4,359,235,Application for Income Certificates,5
75,CONTAI SDO,473,369,320,231,Status - Application of Learners Licence,6
76,EGRA SDO,474,86,4739,173,Search - Price Information,1
76,EGRA SDO,474,4,1210,251,Application for Income Certificates,2
76,EGRA SDO,474,194,1147,43,Search - Gram Panchayat Tax Payment,3
76,EGRA SDO,474,516,1018,92,Apply - GP Certificate,4
76,EGRA SDO,474,405,920,190,Modify - Member Name Correction after Receiving Card (Form  C),5
76,EGRA SDO,474,408,729,242,Search - Status of Application of Swasthya Sathi Card,6
77,HALDIA SDO,475,199,3303,866,Apply - Payment of WBSEDCL Electricity Bill,1
77,HALDIA SDO,475,406,1112,102,Apply- Addition of New Member after Receiving Card (Form  A),2
77,HALDIA SDO,475,405,315,70,Modify - Member Name Correction after Receiving Card (Form  C),3
77,HALDIA SDO,475,128,71,43,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
77,HALDIA SDO,475,127,55,46,Search - Application Status of Digital Ration Card Application,5
77,HALDIA SDO,475,137,55,21,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form  B),5
77,HALDIA SDO,475,22,52,21,Apply - Land Revenue (Khajna),6
78,TAMLUK SDO,477,4,3138,1739,Application for Income Certificates,1
78,TAMLUK SDO,477,408,3070,1718,Search - Status of Application of Swasthya Sathi Card,2
78,TAMLUK SDO,477,382,2287,1321,Status of Application (Krishak Bandhu),3
78,TAMLUK SDO,477,6,1786,994,Caste Certificate,4
78,TAMLUK SDO,477,352,1535,1128,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
78,TAMLUK SDO,477,358,1441,950,Search - Download of e-Ration Card,6
79,JHALDA SDO,478,137,298,297,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form  B),1
79,JHALDA SDO,478,199,95,68,Apply - Payment of WBSEDCL Electricity Bill,2
79,JHALDA SDO,478,408,12,12,Search - Status of Application of Swasthya Sathi Card,3
79,JHALDA SDO,478,358,7,7,Search - Download of e-Ration Card,4
79,JHALDA SDO,478,267,4,3,Info - Old Age Pension Scheme,5
79,JHALDA SDO,478,478,4,4,Apply - Ordinary Residencial Certificate,5
79,JHALDA SDO,478,128,2,2,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
79,JHALDA SDO,478,352,2,2,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
79,JHALDA SDO,478,356,2,2,Search - Regenerate Receipt of WBSEDCL,6
79,JHALDA SDO,478,357,2,2,Payment History - WBSEDCL,6
79,JHALDA SDO,478,406,2,2,Apply- Addition of New Member after Receiving Card (Form  A),6
80,MANBAZAR SDO,290,6,336,319,Caste Certificate,1
80,MANBAZAR SDO,290,199,31,14,Apply - Payment of WBSEDCL Electricity Bill,2
80,MANBAZAR SDO,290,369,28,28,Status - Application of Learners Licence,3
80,MANBAZAR SDO,290,233,18,18,Apply - Driving Licence,4
80,MANBAZAR SDO,290,368,17,17,Application for applying learners licence,5
80,MANBAZAR SDO,290,483,3,3,Registration & Admission,6
81,SADAR S.D.O,479,155,789,675,Apply - Submission of Form for Electoral Roll,1
81,SADAR S.D.O,479,156,535,475,Apply - Verification of Electoral Roll Online,2
81,SADAR S.D.O,479,199,307,157,Apply - Payment of WBSEDCL Electricity Bill,3
81,SADAR S.D.O,479,6,301,263,Caste Certificate,4
81,SADAR S.D.O,479,151,225,169,Apply - Local Residence (Domicile) Certificate,5
81,SADAR S.D.O,479,233,126,104,Apply - Driving Licence,6
82,RAGHUNATHPUR SDO,300,199,146,59,Apply - Payment of WBSEDCL Electricity Bill,1
82,RAGHUNATHPUR SDO,300,155,70,69,Apply - Submission of Form for Electoral Roll,2
82,RAGHUNATHPUR SDO,300,151,51,51,Apply - Local Residence (Domicile) Certificate,3
82,RAGHUNATHPUR SDO,300,233,46,44,Apply - Driving Licence,4
82,RAGHUNATHPUR SDO,300,6,41,40,Caste Certificate,5
82,RAGHUNATHPUR SDO,300,368,31,29,Application for applying learners licence,6
83,ALIPORE SADAR,499,354,127,35,Payment - Electricity Bill of CESC,1
83,ALIPORE SADAR,499,151,66,61,Apply - Local Residence (Domicile) Certificate,2
83,ALIPORE SADAR,499,4,43,38,Application for Income Certificates,3
83,ALIPORE SADAR,499,184,39,39,Search - Bangla Awas Yojana,4
83,ALIPORE SADAR,499,410,29,11,Online Deposit of Rent by Tenants,5
83,ALIPORE SADAR,499,199,25,21,Apply - Payment of WBSEDCL Electricity Bill,6
84,BARUIPUR SDO,310,233,763,608,Apply - Driving Licence,1
84,BARUIPUR SDO,310,6,421,391,Caste Certificate,2
84,BARUIPUR SDO,310,368,323,292,Application for applying learners licence,3
84,BARUIPUR SDO,310,199,273,96,Apply - Payment of WBSEDCL Electricity Bill,4
84,BARUIPUR SDO,310,408,90,88,Search - Status of Application of Swasthya Sathi Card,5
84,BARUIPUR SDO,310,425,82,40,Search - Payment of Tax (MV),6
85,CANNING,318,406,272,257,Apply- Addition of New Member after Receiving Card (Form  A),1
85,CANNING,318,156,38,38,Apply - Verification of Electoral Roll Online,2
85,CANNING,318,137,32,32,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form  B),3
85,CANNING,318,155,25,22,Apply - Submission of Form for Electoral Roll,4
85,CANNING,318,405,19,19,Modify - Member Name Correction after Receiving Card (Form  C),5
85,CANNING,318,408,13,13,Search - Status of Application of Swasthya Sathi Card,6
86,DIAMOND HARBOUR,483,199,225,60,Apply - Payment of WBSEDCL Electricity Bill,1
86,DIAMOND HARBOUR,483,354,37,6,Payment - Electricity Bill of CESC,2
86,DIAMOND HARBOUR,483,22,35,17,Apply - Land Revenue (Khajna),3
86,DIAMOND HARBOUR,483,406,25,19,Apply- Addition of New Member after Receiving Card (Form  A),4
86,DIAMOND HARBOUR,483,470,18,16,Payment - e-Payment Stamp Duty & Registration Fees,5
86,DIAMOND HARBOUR,483,6,15,14,Caste Certificate,6
86,DIAMOND HARBOUR,483,112,15,12,Valuation - Stamp Duty Information,6
87,KAKDWIP,330,199,502,149,Apply - Payment of WBSEDCL Electricity Bill,1
87,KAKDWIP,330,155,288,284,Apply - Submission of Form for Electoral Roll,2
87,KAKDWIP,330,408,274,233,Search - Status of Application of Swasthya Sathi Card,3
87,KAKDWIP,330,156,243,231,Apply - Verification of Electoral Roll Online,4
87,KAKDWIP,330,406,211,165,Apply- Addition of New Member after Receiving Card (Form  A),5
87,KAKDWIP,330,6,126,125,Caste Certificate,6
88,ISLAMPUR SDO,338,6,2110,1396,Caste Certificate,1
88,ISLAMPUR SDO,338,369,883,758,Status - Application of Learners Licence,2
88,ISLAMPUR SDO,338,233,525,461,Apply - Driving Licence,3
88,ISLAMPUR SDO,338,368,398,354,Application for applying learners licence,4
88,ISLAMPUR SDO,338,199,318,106,Apply - Payment of WBSEDCL Electricity Bill,5
88,ISLAMPUR SDO,338,4,295,259,Application for Income Certificates,6
89,RAIGANJ SDO,334,233,1079,917,Apply - Driving Licence,1
89,RAIGANJ SDO,334,470,973,134,Payment - e-Payment Stamp Duty & Registration Fees,2
89,RAIGANJ SDO,334,199,86,35,Apply - Payment of WBSEDCL Electricity Bill,3
89,RAIGANJ SDO,334,368,81,79,Application for applying learners licence,4
89,RAIGANJ SDO,334,6,34,33,Caste Certificate,5
89,RAIGANJ SDO,334,234,16,16,Apply - Renewal of Driving Licence,6
90,ALIPURDUAR- I BDO,1,4,607,581,Application for Income Certificates,1
90,ALIPURDUAR- I BDO,1,6,234,232,Caste Certificate,2
90,ALIPURDUAR- I BDO,1,358,232,225,Search - Download of e-Ration Card,3
90,ALIPURDUAR- I BDO,1,155,162,159,Apply - Submission of Form for Electoral Roll,4
90,ALIPURDUAR- I BDO,1,478,126,126,Apply - Ordinary Residencial Certificate,5
90,ALIPURDUAR- I BDO,1,169,123,116,Apply - ROR Application ,6
91,ALIPURDUAR- II BDO,2,199,473,263,Apply - Payment of WBSEDCL Electricity Bill,1
91,ALIPURDUAR- II BDO,2,357,176,94,Payment History - WBSEDCL,2
91,ALIPURDUAR- II BDO,2,4,160,153,Application for Income Certificates,3
91,ALIPURDUAR- II BDO,2,478,100,95,Apply - Ordinary Residencial Certificate,4
91,ALIPURDUAR- II BDO,2,516,85,82,Apply - GP Certificate,5
91,ALIPURDUAR- II BDO,2,485,82,76,eDistrict Dashboard,6
92,FALAKATA BDO,3,358,481,440,Search - Download of e-Ration Card,1
92,FALAKATA BDO,3,155,397,356,Apply - Submission of Form for Electoral Roll,2
92,FALAKATA BDO,3,470,397,55,Payment - e-Payment Stamp Duty & Registration Fees,2
92,FALAKATA BDO,3,127,277,267,Search - Application Status of Digital Ration Card Application,3
92,FALAKATA BDO,3,6,213,200,Caste Certificate,4
92,FALAKATA BDO,3,22,142,134,Apply - Land Revenue (Khajna),5
92,FALAKATA BDO,3,4,138,124,Application for Income Certificates,6
93,KALCHINI BDO,4,6,324,294,Caste Certificate,1
93,KALCHINI BDO,4,4,284,264,Application for Income Certificates,2
93,KALCHINI BDO,4,155,234,212,Apply - Submission of Form for Electoral Roll,3
93,KALCHINI BDO,4,199,199,94,Apply - Payment of WBSEDCL Electricity Bill,4
93,KALCHINI BDO,4,272,138,127,Apply - Rupashree Prakalpa,5
93,KALCHINI BDO,4,478,82,78,Apply - Ordinary Residencial Certificate,6
94,KUMARGRAM BDO,5,4,1666,1528,Application for Income Certificates,1
94,KUMARGRAM BDO,5,6,506,475,Caste Certificate,2
94,KUMARGRAM BDO,5,478,385,364,Apply - Ordinary Residencial Certificate,3
94,KUMARGRAM BDO,5,199,312,189,Apply - Payment of WBSEDCL Electricity Bill,4
94,KUMARGRAM BDO,5,155,78,72,Apply - Submission of Form for Electoral Roll,5
94,KUMARGRAM BDO,5,192,53,43,Application for EWS Certificates,6
95,MADARIHAT-B BDO,6,4,690,563,Application for Income Certificates,1
95,MADARIHAT-B BDO,6,478,576,466,Apply - Ordinary Residencial Certificate,2
95,MADARIHAT-B BDO,6,199,438,314,Apply - Payment of WBSEDCL Electricity Bill,3
95,MADARIHAT-B BDO,6,6,285,265,Caste Certificate,4
95,MADARIHAT-B BDO,6,184,262,229,Search - Bangla Awas Yojana,5
95,MADARIHAT-B BDO,6,516,153,138,Apply - GP Certificate,6
96,BANKURA-I BDO,7,6,859,579,Caste Certificate,1
96,BANKURA-I BDO,7,4,590,385,Application for Income Certificates,2
96,BANKURA-I BDO,7,358,572,422,Search - Download of e-Ration Card,3
96,BANKURA-I BDO,7,127,540,439,Search - Application Status of Digital Ration Card Application,4
96,BANKURA-I BDO,7,352,470,369,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
96,BANKURA-I BDO,7,151,253,192,Apply - Local Residence (Domicile) Certificate,6
97,BANKURA-II BDO,8,408,233,171,Search - Status of Application of Swasthya Sathi Card,1
97,BANKURA-II BDO,8,127,204,149,Search - Application Status of Digital Ration Card Application,2
97,BANKURA-II BDO,8,199,194,39,Apply - Payment of WBSEDCL Electricity Bill,3
